content_type,index_content,nature,word,index_word
pos,503,n,价格公道,9
pos,503,v,安装,10
pos,503,nr,师傅,11
pos,503,a,不错,12
pos,503,v,好评,13
pos,503,n,价格公道,14
pos,504,n,购物,0
pos,504,l,物美价廉,1
pos,504,n,品质,2
pos,504,n,优,3
pos,505,n,产品,0
pos,505,v,安装,1
pos,505,nr,师傅,2
pos,505,a,不错,3
pos,505,v,好评,4
pos,507,v,安装,0
pos,507,v,赞,1
pos,507,v,值得,2
pos,507,n,信赖,3
pos,508,ns,东西,0
pos,508,a,不错,1
pos,508,v,值得,2
pos,508,n,信赖,3
pos,508,v,快递,4
pos,508,nz,隔天,5
pos,508,n,力,6
pos,508,v,赞,7
pos,510,n,发货,0
pos,510,d,很快,1
pos,510,v,包装,2
pos,510,v,玩,3
pos,510,v,赞,4
pos,514,n,热,0
pos,514,v,洗澡,1
pos,514,v,够,2
pos,514,zg,棒,3
pos,514,v,值得,4
pos,514,v,购买,5
pos,519,l,售后服务,0
pos,519,v,安装,1
pos,519,n,技术,2
pos,519,n,服务态度,3
pos,519,v,满意,4
pos,522,a,热,0
pos,522,d,很快,1
pos,522,n,外观,2
pos,522,a,漂亮,3
pos,522,n,省,4
pos,522,ng,时,5
pos,522,v,爱,6
pos,524,ns,东西,0
pos,524,v,收到,1
pos,524,n,物流,2
pos,524,d,很快,3
pos,524,n,价位,4
pos,524,ns,东西,5
pos,525,ns,东西,0
pos,525,v,值得,1
pos,525,v,购买,2
pos,525,n,容量,3
pos,525,n,出水量,4
pos,527,v,满意,0
pos,527,m,一个月,1
pos,527,n,评论,2
pos,527,v,安装,3
pos,527,ng,师,4
pos,530,v,升,0
pos,530,v,预留,1
pos,530,v,位置,2
pos,530,nz,换,3
pos,530,vn,服务,4
pos,530,v,拍,5
pos,530,nr,师傅,6
pos,530,d,很快,7
pos,530,ns,上门,8
pos,530,v,装,9
pos,531,v,满意,0
pos,531,n,购物,1
pos,531,v,安装,2
pos,531,n,人员,3
pos,531,n,力,4
pos,531,m,五分,5
pos,533,zg,棒,0
pos,533,vn,服务,1
pos,533,v,贴心,2
pos,533,v,安装,3
pos,533,ad,顺利,4
pos,533,v,支持,5
pos,538,n,儿子,0
pos,538,n,宿舍,1
pos,538,n,里用,2
pos,538,n,效果,3
pos,538,v,值得,4
pos,538,n,信赖,5
pos,540,n,质量,0
pos,540,n,卖家,1
pos,540,v,描述,2
pos,540,i,完全一致,3
pos,540,v,满意,4
pos,540,d,真的,5
pos,540,v,喜欢,6
pos,540,v,超出,7
pos,540,n,期望值,8
pos,540,n,发货,9
pos,540,n,速度,10
pos,540,v,包装,11
pos,540,ad,仔细,12
pos,540,ad,严实,13
pos,540,n,物流,14
pos,540,n,公司,15
pos,540,n,服务态度,16
pos,540,v,运送,17
pos,540,n,速度,18
pos,540,d,很快,19
pos,540,v,满意,20
pos,540,n,购物,21
pos,542,v,送货,0
pos,542,n,速度,1
pos,542,d,很快,2
pos,542,v,安装,3
pos,542,nr,师傅,4
pos,542,n,服务态度,5
pos,548,v,安装,0
pos,548,nr,师傅,1
pos,548,v,负责,2
pos,548,v,装,3
pos,548,v,赞,4
pos,549,v,送货,0
pos,549,n,物流,1
pos,549,n,速度,2
pos,549,d,很快,3
pos,549,v,安装,4
pos,549,nr,师傅,5
pos,549,n,力,6
pos,550,t,昨天,0
pos,550,v,安装,1
pos,550,v,升温,2
pos,550,d,很快,3
pos,550,n,遥控器,4
pos,550,n,电池,5
pos,553,n,天气,0
pos,553,d,越来越,1
pos,553,v,凉,2
pos,553,an,温暖,3
pos,553,v,度过,4
pos,553,t,冬天,5
pos,553,d,特意,6
pos,553,s,家里,7
pos,553,v,备,8
pos,553,n,收货,9
pos,553,a,惊喜,10
pos,553,l,物美价廉,11
pos,553,a,不错,12
pos,553,a,不错,13
pos,553,n,购物,14
pos,553,v,选,15
pos,553,n,棒棒,16
pos,556,n,质量,0
pos,556,v,满意,1
pos,556,d,真的,2
pos,556,v,喜欢,3
pos,556,v,超出,4
pos,556,n,期望值,5
pos,556,n,发货,6
pos,556,n,速度,7
pos,556,v,包装,8
pos,556,ad,仔细,9
pos,556,ad,严实,10
pos,556,n,物流,11
pos,556,n,公司,12
pos,556,n,服务态度,13
pos,556,v,运送,14
pos,556,n,速度,15
pos,556,d,很快,16
pos,556,v,满意,17
pos,556,n,购物,18
pos,559,n,价格,0
pos,559,v,送货,1
pos,559,v,安装,2
pos,559,n,省心,3
pos,562,l,太好了,0
pos,562,v,安装,1
pos,562,nr,师傅,2
pos,562,n,力,3
pos,562,v,支持,4
pos,570,v,收到,0
pos,570,v,搞,1
pos,570,vn,活动,2
pos,570,l,物美价廉,3
pos,571,n,服务态度,0
pos,571,v,值得,1
pos,571,n,信赖,2
pos,579,v,安装,0
pos,579,vn,服务,1
pos,579,v,满意,2
pos,579,v,送货,3
pos,579,n,力,4
pos,585,n,服务态度,0
pos,585,v,安装,1
pos,585,n,技术,2
pos,585,v,满意,3
pos,592,v,收到,0
pos,592,l,一段时间,1
pos,592,n,特地,2
pos,592,l,一段时间,3
pos,592,n,评论,4
pos,592,d,特别,5
pos,592,l,没想到,6
pos,592,v,花,7
pos,592,n,钱,8
pos,592,v,买来,9
pos,592,v,实用,10
pos,592,ns,东西,11
pos,592,l,物有所值,12
pos,592,v,快递,13
pos,592,d,很快,14
pos,592,v,安装,15
pos,592,nr,师傅,16
pos,592,v,到位,17
pos,592,v,满意,18
pos,595,n,质量,0
pos,595,v,值得,1
pos,595,v,推荐,2
pos,595,v,购买,3
pos,595,n,效果,4
pos,595,a,不错,5
pos,596,ns,东西,0
pos,596,nrt,家里人,1
pos,596,v,喜欢,2
pos,596,n,热水,3
pos,598,ns,东西,0
pos,598,a,简洁,1
pos,598,n,大方,2
pos,598,n,媳妇,3
pos,598,d,特别,4
pos,598,v,喜欢,5
pos,606,v,帮,0
pos,606,n,朋友,1
pos,606,n,产品,2
pos,606,v,安装,3
pos,606,v,满意,4
pos,609,v,装,0
pos,609,v,值得,1
pos,609,n,价格,2
pos,610,n,物流,0
pos,610,n,力,1
pos,610,v,拍,2
pos,610,m,第二天,3
pos,610,v,收到,4
pos,610,n,售后,5
pos,610,v,安装,6
pos,610,n,力,7
pos,610,v,收到,8
pos,610,m,第二天,9
pos,610,v,安装,10
pos,610,v,安装,11
pos,610,nr,魏,12
pos,610,nr,师傅,13
pos,610,z,认真仔细,14
pos,610,a,干活,15
pos,610,n,利索,16
pos,610,n,管线,17
pos,610,v,走,18
pos,610,a,漂亮,19
pos,610,t,晚上,20
pos,610,v,用上,21
pos,610,n,保温,22
pos,610,n,时间,23
pos,610,a,长,24
pos,610,v,满意,25
pos,614,v,安装,0
pos,614,v,负责,1
pos,614,v,到货,2
pos,614,vn,服务,3
pos,614,v,满意,4
pos,615,v,送货,0
pos,615,v,安装,1
pos,615,n,专业,2
pos,615,d,很快,3
pos,622,v,满意,0
pos,622,v,安装,1
pos,622,nr,师傅,2
pos,622,n,力,3
pos,626,n,物流,0
pos,626,n,速度,1
pos,626,t,当天,2
pos,626,n,下单,3
pos,626,m,第二天,4
pos,626,v,送到,5
pos,626,m,第三天,6
pos,626,ns,上门,7
pos,626,v,安装,8
pos,626,v,安装,9
pos,626,nr,师傅,10
pos,626,n,认真负责,11
pos,626,v,安装,12
pos,626,v,完事,13
pos,626,v,收拾,14
pos,626,a,干净,15
pos,626,v,满意,16
pos,626,ns,东西,17
pos,626,v,值,18
pos,626,n,水热,19
pos,626,a,蛮快,20
pos,626,nr,花洒,21
pos,626,v,洗,22
pos,626,n,时间,23
pos,626,a,长,24
pos,626,n,建议,25
pos,626,n,大花,26
pos,626,v,洒,27
pos,626,n,水用,28
pos,626,v,费,29
pos,626,n,总体,30
pos,626,n,感觉,31
pos,632,n,物流,0
pos,632,v,安装,1
pos,632,n,力,2
pos,632,v,加热,3
pos,632,d,很快,4
pos,636,n,价格,0
pos,636,vn,实惠,1
pos,636,n,品牌,2
pos,636,v,值得,3
pos,636,n,信赖,4
pos,648,n,物流,0
pos,648,d,很快,1
pos,648,t,昨天,2
pos,648,n,订货,3
pos,648,l,售后服务,4
pos,648,a,不错,5
pos,648,t,当天,6
pos,648,v,安装,7
pos,648,v,完毕,8
pos,648,n,花费,9
pos,648,v,满意,10
pos,654,a,辛苦,0
pos,654,nr,师傅,1
pos,654,v,好评,2
pos,656,n,品牌,0
pos,656,vn,实惠,1
pos,656,v,值得,2
pos,656,v,拥有,3
pos,663,v,满意,0
pos,663,v,安装,1
pos,663,nr,师傅,2
pos,665,n,物流,0
pos,665,v,超快,1
pos,665,t,晚上,2
pos,665,n,下单,3
pos,665,t,上午,4
pos,665,l,送货上门,5
pos,665,n,外形,6
pos,665,a,漂亮,7
pos,665,n,功能,8
pos,665,a,强大,9
pos,665,n,价格,10
pos,665,n,低点,11
pos,665,a,完美,12
pos,665,m,点,13
pos,665,v,赞,14
pos,665,n,物流,15
pos,665,n,小哥,16
pos,665,n,态度,17
pos,665,t,下次,18
pos,667,n,物流,0
pos,667,d,很快,1
pos,667,vn,服务,2
pos,668,nr,谢谢,0
pos,668,v,安装,1
pos,668,nr,师傅,2
pos,668,a,辛苦,3
pos,669,nr,师傅,0
pos,669,a,辛苦,1
pos,669,v,满意,2
pos,673,a,不错,0
pos,673,v,还好,1
pos,673,q,家,2
pos,673,n,老人,3
pos,673,v,安装,4
pos,673,q,员,5
pos,673,n,主意,6
pos,673,v,花,7
pos,673,v,洒,8
pos,673,a,正好,9
pos,673,v,安装,10
pos,673,f,正上方,11
pos,673,r,每次,12
pos,673,v,洗澡,13
pos,673,a,郁闷,14
pos,673,n,同情,15
pos,675,a,完美,0
pos,675,vn,服务,1
pos,675,v,安装,2
pos,677,a,不错,0
pos,677,n,家人,1
pos,677,v,喜欢,2
pos,682,v,安装,0
pos,682,v,满意,1
pos,682,vn,服务,2
pos,682,v,认可,3
pos,684,v,满意,0
pos,684,d,真的,1
pos,684,v,喜欢,2
pos,684,v,超出,3
pos,684,n,期望值,4
pos,684,n,发货,5
pos,684,n,速度,6
pos,684,v,包装,7
pos,684,ad,仔细,8
pos,684,ad,严实,9
pos,684,v,配送,10
pos,684,n,人员,11
pos,684,n,态度,12
pos,684,n,速度,13
pos,684,d,很快,14
pos,684,v,满意,15
pos,684,n,购物,16
pos,685,n,速度,0
pos,685,d,很快,1
pos,685,vn,服務,2
pos,686,n,时间,0
pos,686,a,长,1
pos,686,a,坏,2
pos,686,m,号,3
pos,686,m,一台,4
pos,686,m,月,5
pos,686,m,日,6
pos,686,v,收到,7
pos,686,m,月,8
pos,686,m,号,9
pos,686,d,早就,10
pos,686,v,安装,11
pos,686,t,当天,12
pos,686,v,洗上,13
pos,686,n,热水澡,14
pos,686,m,十一,15
pos,686,n,长假,16
pos,686,n,心情,17
pos,686,v,满意,18
pos,688,v,装好,0
pos,688,v,没试,1
pos,688,n,感觉,2
pos,688,v,还好,3
pos,689,v,快递,0
pos,689,a,不错,1
pos,689,n,速度,2
pos,689,d,很快,3
pos,693,v,好评,0
pos,693,vn,服务,1
pos,693,a,不错,2
pos,699,t,当天,0
pos,699,v,安装,1
pos,699,a,简单,2
pos,699,v,试,3
pos,699,v,安装,4
pos,699,nr,师傅,5
pos,699,a,耐心,6
pos,699,v,讲解,7
pos,699,vn,遥控,8
pos,699,n,距离,9
pos,699,n,短点,10
pos,699,n,情况,11
pos,699,l,用不上,12
pos,699,n,信赖,13
pos,706,n,外观,0
pos,706,a,很大,1
pos,706,n,气,2
pos,706,v,喜欢,3
pos,707,v,安装,0
pos,707,n,地道,1
pos,707,v,满意,2
pos,708,v,喜欢,0
pos,708,v,安装,1
pos,708,v,才用,2
pos,708,n,管子,3
pos,708,n,产品,4
pos,708,j,一共,5
pos,708,v,花,6
pos,708,n,价格,7
pos,708,v,划算,8
pos,708,v,安装,9
pos,708,nr,师傅,10
pos,708,a,不错,11
pos,708,v,安装,12
pos,708,v,打扫,13
pos,708,an,卫生,14
pos,708,vn,服务,15
pos,708,l,没话说,16
pos,708,n,产品,17
pos,709,m,第二次,0
pos,709,b,大型,1
pos,709,j,家电,2
pos,709,v,安装,3
pos,709,nr,师傅,4
pos,709,v,约定,5
pos,709,n,时间,6
pos,709,v,装,7
pos,709,n,材料费,8
pos,709,v,接受,9
pos,709,m,款,10
pos,709,v,值得,11
pos,709,l,买回来,12
pos,709,t,下次,13
pos,709,v,减价,14
pos,710,m,款,0
pos,710,n,性价比,1
pos,710,d,真的,2
pos,710,v,超高,3
pos,710,i,千挑万,4
pos,710,v,选,5
pos,710,v,选择,6
pos,710,v,送货,7
pos,710,v,快递,8
pos,710,n,小哥,9
pos,710,n,服务态度,10
pos,710,n,售后,11
pos,710,v,响应,12
pos,710,nz,十星,13
pos,710,v,好评,14
pos,711,ns,商城,0
pos,711,v,购买,1
pos,711,v,送货,2
pos,711,l,没的说,3
pos,711,d,太,4
pos,711,n,家人,5
pos,711,i,难以置信,6
pos,711,s,网上,7
pos,711,v,购买,8
pos,711,n,质量,9
pos,711,a,稳定,10
pos,711,v,安装,11
pos,711,vn,服务,12
pos,711,n,专业,13
pos,711,v,好评,14
pos,712,n,朋友,0
pos,712,a,不错,1
pos,712,vn,服务,2
pos,712,v,到货,3
pos,712,d,很快,4
pos,712,t,晚上,5
pos,712,v,试试看,6
pos,712,v,好用,7
pos,713,v,送货,0
pos,713,n,速度,1
pos,713,d,很快,2
pos,713,m,第一天,3
pos,713,n,下单,4
pos,713,d,约,5
pos,713,m,第三天,6
pos,713,v,送到,7
pos,713,v,送到,8
pos,713,d,约,9
pos,713,nz,隔天,10
pos,713,v,安装,11
pos,713,n,售后,12
pos,713,n,态度,13
pos,713,n,其他配件,14
pos,713,n,质量,15
pos,713,n,价格,16
pos,713,n,整体,17
pos,713,v,满意,18
pos,714,v,送货,0
pos,714,n,速度,1
pos,714,n,电梯,2
pos,714,v,搬,3
pos,714,ns,四楼,4
pos,714,d,太,5
pos,714,v,感谢,6
pos,714,v,安装,7
pos,714,t,后期,8
pos,714,v,追评,9
pos,715,v,忙,0
pos,715,v,装修,1
pos,715,n,房子,2
pos,715,v,装,3
pos,715,v,邻居,4
pos,715,r,我家,5
pos,715,v,卖,6
pos,715,j,家电,7
pos,715,n,牌子,8
pos,715,v,卖,9
pos,715,n,价格比,10
pos,715,m,十年,11
pos,715,f,前,12
pos,715,a,便宜,13
pos,715,n,品牌,14
pos,715,v,值得,15
pos,715,v,拥有,16
pos,716,n,头,0
pos,716,n,大件,1
pos,716,vn,服务,2
pos,716,n,产品,3
pos,716,v,值得,4
pos,716,n,信赖,5
pos,716,n,配货,6
pos,716,v,送货,7
pos,716,a,正规,8
pos,716,q,段,9
pos,716,n,插曲,10
pos,716,n,售后,11
pos,716,m,第一,12
pos,716,n,时间,13
pos,716,v,解决,14
pos,716,nr,谢谢,15
pos,717,n,信赖,0
pos,717,vn,自营,1
pos,717,ns,东西,2
pos,717,v,安装,3
pos,717,nr,师傅,4
pos,717,v,追,5
pos,717,v,好评,6
pos,717,n,事情,7
pos,717,a,烦人,8
pos,717,nr,明白,9
pos,717,v,好评,10
pos,717,v,安装,11
pos,717,nr,师傅,12
pos,717,v,理解,13
pos,718,m,几天,0
pos,718,n,评论,1
pos,718,v,感谢,2
pos,718,v,安装,3
pos,718,nr,师傅,4
pos,718,a,耐心,5
pos,718,v,安装,6
pos,718,a,新,7
pos,718,r,我家,8
pos,718,v,讲解,9
pos,718,a,新,10
pos,718,v,足够,11
pos,718,d,日常,12
pos,718,s,家里,13
pos,718,m,一家,14
pos,718,m,三口,15
pos,718,n,用水,16
pos,718,v,需求,17
pos,718,n,电源插座,18
pos,718,v,超过,19
pos,718,b,额外,20
pos,718,n,大功率,21
pos,718,n,电源插座,22
pos,718,i,一如既往,23
pos,718,n,信任,24
pos,718,v,希望,25
pos,718,v,带来,26
pos,718,d,更多,27
pos,718,v,实用,28
pos,718,a,便捷,29
pos,718,n,产品,30
pos,718,v,介绍,31
pos,721,v,送货,0
pos,721,n,小哥,1
pos,721,v,准时,2
pos,721,l,售后服务,3
pos,721,d,特别,4
pos,721,v,安装,5
pos,721,n,师父,6
pos,721,v,满意,7
pos,733,s,家里,0
pos,733,n,电器,1
pos,733,l,一段时间,2
pos,733,v,推荐,3
pos,733,n,朋友,4
pos,733,n,遥控器,5
pos,733,v,控制,6
pos,733,n,储水量,7
pos,733,n,外观,8
pos,733,v,满意,9
pos,734,m,好多天,0
pos,734,n,时间,1
pos,734,v,装,2
pos,734,v,预约,3
pos,734,v,安装,4
pos,734,nr,师傅,5
pos,734,v,给装,6
pos,734,v,安装,7
pos,734,n,速度,8
pos,734,v,挺快,9
pos,734,a,简单,10
pos,734,v,搞,11
pos,734,n,特价,12
pos,734,m,八百多,13
pos,734,a,便宜,14
pos,736,ns,东西,0
pos,736,v,到货,1
pos,736,n,速度,2
pos,736,d,很快,3
pos,736,v,安装,4
pos,736,nr,师傅,5
pos,736,n,热心,6
pos,736,n,插口,7
pos,736,n,插座,8
pos,736,v,换,9
pos,736,v,排插,10
pos,739,v,收到,0
pos,739,n,货,1
pos,739,v,喜欢,2
pos,739,m,款,3
pos,739,z,满满的,4
pos,739,n,科技,5
pos,739,v,感,6
pos,739,d,才刚,7
pos,739,v,预约,8
pos,739,n,功能,9
pos,739,a,强,10
pos,739,n,电源,11
pos,739,v,插,12
pos,739,v,不用,13
pos,739,v,担心,14
pos,739,v,不用,15
pos,739,n,热水,16
pos,739,n,时,17
pos,739,i,无时无刻,18
pos,739,v,加热,19
pos,739,n,费电,20
pos,743,n,价格合理,0
pos,743,n,物流,1
pos,743,d,很快,2
pos,743,n,售后,3
pos,743,v,安装,4
pos,743,n,规范,5
pos,743,b,总,6
pos,743,n,流程,7
pos,743,v,满意,8
pos,743,v,提醒,9
pos,743,n,买家,10
pos,743,m,款,11
pos,743,n,型号,12
pos,743,n,分瓦,13
pos,743,n,瓦,14
pos,743,v,安,15
pos,743,v,安,16
pos,743,s,家里,17
pos,743,n,插座,18
pos,743,r,哪种,19
pos,743,v,需,20
pos,743,n,下单,21
pos,745,a,很好,0
pos,745,n,信赖,1
pos,745,n,信赖,2
pos,745,v,快递,3
pos,745,n,哥,4
pos,745,n,服务态度,5
pos,745,v,赞赏,6
pos,745,m,一句,7
pos,745,n,话,8
pos,745,nz,十星,9
pos,745,v,好评,10
pos,747,n,购物,0
pos,747,m,一种,1
pos,747,v,享受,2
pos,747,n,服务到位,3
pos,747,n,省钱,4
pos,747,n,省力,5
pos,747,n,省心,6
pos,747,n,电器,7
pos,747,v,推荐,8
pos,747,n,朋友,9
pos,751,v,满意,0
pos,751,n,楼,1
pos,751,l,送货上门,2
pos,751,v,快递,3
pos,751,v,贴心,4
pos,751,m,一点点,5
pos,751,v,预约,6
pos,751,v,安装,7
pos,751,v,安装,8
pos,751,n,人员,9
pos,751,l,打电话,10
pos,751,v,确认,11
pos,751,v,安装,12
pos,751,nr,师傅,13
pos,751,a,辛苦,14
pos,751,nr,谢谢,15
pos,752,v,到货,0
pos,752,d,很快,1
pos,752,v,安装,2
pos,752,nr,师傅,3
pos,752,v,准时,4
pos,752,n,服务态度,5
pos,752,v,满意,6
pos,756,v,递给,0
pos,756,n,力,1
pos,756,v,隔,2
pos,756,l,售后服务,3
pos,756,n,人员,4
pos,756,n,服务态度,5
pos,756,nz,五星,6
pos,756,v,好评,7
pos,756,n,上带,8
pos,756,v,花,9
pos,756,v,洒,10
pos,756,v,出水,11
pos,756,v,实在,12
pos,756,n,太小,13
pos,756,i,美中不足,14
pos,757,ns,东西,0
pos,757,a,不错,1
pos,757,v,满意,2
pos,757,a,舒服,3
pos,757,v,送货,4
pos,757,d,很快,5
pos,757,nr,师傅,6
pos,757,n,服务态度,7
pos,757,t,下次,8
pos,757,v,介绍,9
pos,757,n,朋友,10
pos,760,t,中秋节,0
pos,760,v,收到,1
pos,760,m,第二次,2
pos,760,m,六年,3
pos,760,m,年,4
pos,760,a,新,5
pos,760,n,家用,6
pos,760,t,中秋,7
pos,760,v,送货,8
pos,760,n,小哥,9
pos,760,a,辛苦,10
pos,760,n,品牌,11
pos,760,v,值得,12
pos,760,n,信赖,13
pos,761,a,不错,0
pos,761,n,物流,1
pos,761,d,很快,2
pos,761,v,安装,3
pos,761,nr,师傅,4
pos,761,vn,服务,5
pos,761,v,到位,6
pos,761,n,电话,7
pos,761,v,沟通,8
pos,761,nr,老公,9
pos,761,v,嫌弃,10
pos,761,zg,升,11
pos,761,v,够,12
pos,761,m,两个,13
pos,762,vn,服务,0
pos,762,l,没的说,1
pos,762,t,头天,2
pos,762,t,下午,3
pos,762,n,下单,4
pos,762,m,第二天,5
pos,762,v,安装,6
pos,762,n,实体店,7
pos,762,nr,太棒了,8
pos,762,n,产品,9
pos,762,v,没用,10
pos,762,v,看着,11
pos,762,v,评,12
pos,768,vn,自营,0
pos,768,v,购买,1
pos,768,v,值得,2
pos,768,n,信赖,3
pos,768,v,送货,4
pos,768,v,放心,5
pos,768,v,好评,6
pos,769,m,几次,0
pos,769,v,帮,1
pos,769,n,同事,2
pos,769,n,朋友,3
pos,769,v,购买,4
pos,769,n,价格,5
pos,769,b,超级,6
pos,769,vn,实惠,7
pos,769,n,信赖,8
pos,769,n,品牌,9
pos,769,v,支持,10
pos,770,nr,宝贝,0
pos,770,v,收到,1
pos,770,v,安装,2
pos,770,m,十多天,3
pos,770,n,效果,4
pos,770,ns,商城,5
pos,770,n,产品,6
pos,770,v,保障,7
pos,770,n,物流,8
pos,770,d,很快,9
pos,770,n,农村,10
pos,770,l,送货上门,11
pos,773,s,家里,0
pos,773,v,装修,1
pos,773,v,选,2
pos,773,n,信赖,3
pos,773,n,品牌,4
pos,773,n,全家,5
pos,773,v,满意,6
pos,773,n,物流,7
pos,773,v,安装,8
pos,773,v,到位,9
pos,773,v,好评,10
pos,774,n,物流,0
pos,774,v,赞,1
pos,774,n,小时,2
pos,774,q,家,3
pos,774,n,建议,4
pos,774,m,一级,5
pos,774,n,能耗,6
pos,774,n,失策,7
pos,774,v,耗电,8
pos,774,n,大户,9
pos,776,v,喜欢,0
pos,776,n,遥控器,1
pos,776,d,太,2
pos,776,a,简陋,3
pos,776,v,装,4
pos,776,v,好用,5
pos,776,n,原因,6
pos,777,n,父母,0
pos,777,n,现货,1
pos,777,v,听,2
pos,777,n,父母,3
pos,777,a,不错,4
pos,777,v,按装,5
pos,777,nr,师傅,6
pos,777,v,按装,7
pos,777,n,态度,8
pos,777,nz,满星,9
pos,777,v,好评,10
pos,779,n,品牌,0
pos,779,v,值得,1
pos,779,n,信赖,2
pos,779,v,送货,3
pos,779,v,安装,4
pos,779,nr,师傅,5
pos,779,n,专业,6
pos,779,n,服务态度,7
pos,779,v,安装,8
pos,779,nr,师傅,9
pos,779,a,全,10
pos,779,nz,五星,11
pos,779,v,好评,12
pos,780,v,送货,0
pos,780,n,商品,1
pos,780,v,收到,2
pos,780,v,送,3
pos,780,ns,上楼,4
pos,780,d,真心,5
pos,780,a,不错,6
pos,780,n,样子,7
pos,780,nz,美观,8
pos,780,n,杠杠,9
pos,780,v,好评,10
pos,781,n,物品,0
pos,781,v,收到,1
pos,781,n,质量,2
pos,781,a,不错,3
pos,781,n,价格,4
pos,781,vn,实惠,5
pos,781,v,送货,6
pos,781,n,速度,7
pos,781,n,下单,8
pos,781,m,第二天,9
pos,781,v,收到,10
pos,781,n,货,11
pos,781,n,信赖,12
pos,781,nz,五星,13
pos,781,v,好评,14
pos,784,n,朋友家,0
pos,784,n,别墅,1
pos,784,v,装修,2
pos,784,m,六个,3
pos,784,v,送货,4
pos,784,v,安装,5
pos,784,vn,服务,6
pos,784,n,产品质量,7
pos,784,l,没得说,8
pos,784,n,信赖,9
pos,786,v,送货,0
pos,786,d,很快,1
pos,786,v,安装,2
pos,786,d,很快,3
pos,786,v,安装,4
pos,786,n,收费,5
pos,786,d,真的,6
pos,786,a,头疼,7
pos,786,n,厂家,8
pos,786,n,费用,9
pos,786,v,加,10
pos,786,n,产品,11
pos,786,v,免得,12
pos,786,l,安装工人,13
pos,786,n,乱收费,14
pos,788,n,价格,0
pos,788,a,便宜,1
pos,788,v,带有,2
pos,788,n,遥控器,3
pos,788,n,省事,4
pos,788,n,售后,5
pos,788,v,安装,6
pos,788,a,不错,7
pos,788,n,态度,8
pos,788,v,支持,9
pos,789,n,整体,0
pos,789,a,不错,1
pos,789,l,物美价廉,2
pos,789,n,样子,3
pos,789,d,特别,4
pos,789,v,喜欢,5
pos,789,a,简单,6
pos,789,a,干净,7
pos,789,vn,服务,8
pos,789,n,人员,9
pos,789,v,安装,10
pos,789,v,花,11
pos,789,m,一百多,12
pos,789,n,整体,13
pos,789,d,特别,14
pos,789,v,满意,15
pos,791,n,热水,0
pos,791,n,机,1
pos,791,ns,东西,2
pos,791,v,值得,3
pos,791,nr,信奈,4
pos,791,v,不关,5
pos,791,v,安装,6
pos,791,n,售后,7
pos,791,a,不错,8
pos,791,ns,东西,9
pos,792,v,安装,0
pos,792,nr,师傅,1
pos,792,d,特别,2
pos,792,ns,上门,3
pos,792,v,安装,4
pos,792,n,服务到位,5
pos,792,n,脾气,6
pos,792,m,一万个,7
pos,792,v,赞,8
pos,792,r,我家,9
pos,792,d,偏远,10
pos,792,a,难,11
pos,792,v,找,12
pos,792,b,超级,13
pos,792,a,耐心,14
pos,794,n,发货,0
pos,794,n,速度,1
pos,794,d,很快,2
pos,794,d,特别,3
pos,794,v,装修,4
pos,794,nr,师傅,5
pos,794,n,红心,6
pos,794,n,乱收费,7
pos,794,n,服务态度,8
pos,794,d,特别,9
pos,794,vn,设计,10
pos,794,a,耐心,11
pos,794,vn,设计,12
pos,794,m,半天,13
pos,794,m,点,14
pos,794,v,赞,15
pos,795,m,第一次,0
pos,795,v,送货,1
pos,795,n,速度,2
pos,795,o,嗖嗖,3
pos,795,t,当天,4
pos,795,v,送达,5
pos,795,t,当天,6
pos,795,v,安装,7
pos,795,n,材料费,8
pos,795,n,标准,9
pos,795,v,收取,10
pos,795,n,全家,11
pos,795,v,喜欢,12
pos,799,ns,东西,0
pos,799,a,不错,1
pos,799,v,配送,2
pos,799,q,员,3
pos,799,n,态度,4
pos,799,n,冰箱,5
pos,799,v,满意,6
pos,799,n,购物,7
pos,799,v,值得,8
pos,799,n,信赖,9
pos,800,t,国庆,0
pos,800,r,在家,1
pos,800,s,家里,2
pos,800,v,送货,3
pos,800,v,挺快,4
pos,800,s,村里,5
pos,800,l,送货上门,6
pos,800,v,送货,7
pos,800,v,预约,8
pos,800,v,安装,9
pos,800,v,挺快,10
pos,800,s,家里,11
pos,800,n,老爸,12
pos,800,v,好用,13
pos,805,n,物流,0
pos,805,n,力,1
pos,805,n,质量,2
pos,805,n,朋友,3
pos,805,v,放心,4
pos,805,n,购物,5
pos,805,v,满意,6
pos,806,v,搞,0
pos,806,vn,活动,1
pos,806,n,速度,2
pos,806,n,态度,3
pos,806,v,满意,4
pos,806,t,下次,5
pos,806,ns,东西,6
pos,809,a,连续,0
pos,809,m,多天,1
pos,809,nr,阴雨天,2
pos,809,n,太阳能,3
pos,809,v,作用,4
pos,809,v,还好,5
pos,809,nr,师傅,6
pos,809,ns,上门,7
pos,809,v,安装,8
pos,809,i,真不错,9
pos,813,v,满意,0
pos,813,n,购物,1
pos,813,n,实体店,2
pos,813,v,合算,3
pos,813,v,到货,4
pos,813,v,安装,5
pos,813,v,安装,6
pos,813,nr,师傅,7
pos,813,n,态度,8
pos,814,v,奔,0
pos,814,n,品牌,1
pos,814,ns,商城,2
pos,814,v,记得,3
pos,814,n,信赖,4
pos,814,l,售后服务,5
pos,814,z,方便快捷,6
pos,814,ad,顺便,7
pos,814,v,帮,8
