content_type,index_content,nature,word,index_word
neg,1396,n,单线,22
neg,1396,n,封顶,23
neg,1396,v,想,24
neg,1396,n,厨房,25
neg,1396,n,卫生间,26
neg,1396,v,安装,27
neg,1396,n,人员,28
neg,1396,m,一个角,29
neg,1396,n,阀,30
neg,1396,m,六十多,31
neg,1396,n,管子,32
neg,1396,v,花,33
neg,1396,m,四百,34
neg,1396,v,安装,35
neg,1396,n,人员,36
neg,1396,n,电路,37
neg,1396,v,包,38
neg,1396,n,房子,39
neg,1396,d,单独,40
neg,1396,v,拉,41
neg,1396,l,一条线,42
neg,1396,v,请,43
neg,1396,vn,施工,44
neg,1396,v,花,45
neg,1396,m,三百,46
neg,1396,m,一台,47
neg,1396,m,一千元,48
neg,1396,v,安装,49
neg,1396,v,花,50
neg,1396,m,七百元,51
neg,1396,n,坑,52
neg,1396,n,电器,53
neg,1399,v,安上,0
neg,1399,n,漏水,1
neg,1399,nz,换,2
neg,1399,n,新机,3
neg,1399,t,本来,4
neg,1399,v,抽,5
neg,1399,i,休息时间,6
neg,1399,v,安,7
neg,1399,v,白跑一趟,8
neg,1399,v,换,9
neg,1399,a,新,10
neg,1399,n,机器,11
neg,1399,n,总算,12
neg,1399,d,暂时,13
neg,1399,zg,够,14
neg,1399,vn,波折,15
neg,1403,n,产品,0
neg,1403,d,不好,1
neg,1403,n,问,2
neg,1403,v,导入,3
neg,1403,n,热水,4
neg,1403,v,找,5
neg,1403,v,不到,6
neg,1408,n,烧水,0
neg,1408,a,慢,1
neg,1408,a,慢,2
neg,1408,m,第一天,3
neg,1408,d,从度,4
neg,1408,v,加热,5
neg,1408,d,到度,6
neg,1408,n,耗时,7
neg,1408,d,约,8
neg,1408,q,分钟,9
neg,1408,d,从度,10
neg,1408,d,到度,11
neg,1408,d,约,12
neg,1408,n,小时,13
neg,1408,m,两天,14
neg,1408,d,从度,15
neg,1408,v,加热,16
neg,1408,d,到度,17
neg,1408,n,小时,18
neg,1408,n,售后,19
neg,1408,v,安装,20
neg,1408,n,人员,21
neg,1408,vn,检查,22
neg,1408,n,现象,23
neg,1408,n,现象,24
neg,1408,v,无语,25
neg,1408,v,只能,26
neg,1408,v,退货,27
neg,1409,v,安装,0
neg,1409,n,人员,1
neg,1409,d,太,2
neg,1409,v,了得,3
neg,1409,n,插座,4
neg,1409,v,安装,5
neg,1409,n,灯,6
neg,1409,f,旁边,7
neg,1409,v,收,8
neg,1409,v,安装,9
neg,1409,n,插座,10
neg,1409,n,费用,11
neg,1409,m,一百多,12
neg,1409,v,了不起,13
neg,1409,s,网上,14
neg,1409,n,评价,15
neg,1409,n,安装费,16
neg,1409,a,贵,17
neg,1409,n,实体店,18
neg,1409,n,电器,19
neg,1409,d,越来越,20
neg,1409,v,失望,21
neg,1409,n,空调,22
neg,1409,t,本来,23
neg,1409,n,安装费,24
neg,1409,b,总共,25
neg,1409,v,收,26
neg,1409,r,在家,27
neg,1409,n,妈,28
neg,1409,v,看着,29
neg,1409,n,类人,30
neg,1409,v,敲诈,31
neg,1409,n,老人家,32
neg,1409,n,安装工,33
neg,1409,v,收入,34
neg,1409,v,敲诈,35
neg,1409,n,老人家,36
neg,1409,n,坏人,37
neg,1409,v,变,38
neg,1409,n,人品,39
neg,1410,ns,东西,0
neg,1410,n,洗衣机,1
neg,1410,n,压力锅,2
neg,1410,n,风扇,3
neg,1410,a,忠实,4
neg,1410,n,用户,5
neg,1410,n,售后,6
neg,1410,n,专业,7
neg,1410,n,收费,8
neg,1410,v,透明,9
neg,1410,n,管子,10
neg,1410,n,交叉,11
neg,1410,v,装,12
neg,1410,v,难看,13
neg,1410,n,阀门,14
neg,1410,v,收比,15
neg,1410,n,官网,16
neg,1410,n,纯铜,17
neg,1410,a,贵,18
neg,1410,n,水管,19
neg,1410,v,活结,20
neg,1410,v,弯头,21
neg,1410,n,阀门,22
neg,1410,nr,管卡,23
neg,1410,n,生料,24
neg,1410,nz,三通,25
neg,1412,v,自备,0
neg,1412,m,两个,1
neg,1412,n,角阀,2
neg,1412,v,安装,3
neg,1412,n,人员,4
neg,1412,i,弄坏了,5
neg,1412,d,只好,6
neg,1412,v,安装,7
neg,1412,n,人员,8
neg,1412,m,两个,9
neg,1412,n,角阀,10
neg,1412,n,收费,11
neg,1412,n,块钱,12
neg,1412,v,想,13
neg,1412,n,省钱,14
neg,1412,v,花,15
neg,1412,n,钱,16
neg,1412,d,真心,17
neg,1412,v,无语,18
neg,1412,v,安装,19
neg,1412,d,稍微,20
neg,1412,v,歪,21
neg,1412,n,建议,22
neg,1412,n,三思,23
neg,1412,nrt,海尔,24
neg,1412,n,售后,25
neg,1412,v,保障,26
neg,1413,v,送货,0
neg,1413,n,速度,1
neg,1413,l,没得说,2
neg,1413,v,安装,3
neg,1413,v,发现,4
neg,1413,n,漏水,5
neg,1413,nz,换货,6
neg,1413,nz,换货,7
neg,1413,n,速度慢,8
neg,1413,vn,影响,9
neg,1415,a,愉快,0
neg,1415,n,购物,1
neg,1415,v,配送,2
neg,1415,n,售后,3
neg,1415,v,安装,4
neg,1415,d,太,5
neg,1415,n,垃圾,6
neg,1415,b,非要,7
neg,1415,v,定做,8
neg,1415,a,丑,9
neg,1415,v,占,10
neg,1415,n,地方,11
neg,1415,n,支架,12
neg,1415,v,做,13
neg,1415,n,支架,14
neg,1415,v,安装,15
neg,1415,n,气,16
neg,1415,n,说明书,17
neg,1415,v,安装,18
neg,1415,n,厂家,19
neg,1415,a,配套,20
neg,1415,n,螺丝,21
neg,1415,v,安装,22
neg,1415,s,墙上,23
neg,1415,v,没用,24
neg,1415,n,支架,25
neg,1415,t,本来,26
neg,1415,vn,设计,27
neg,1415,v,安装,28
neg,1415,s,墙上,29
neg,1415,n,售后,30
neg,1415,v,强制,31
neg,1415,v,完户,32
neg,1415,v,安装,33
neg,1415,n,支架,34
neg,1415,a,差,35
neg,1415,n,评,36
neg,1415,n,差差,37
neg,1415,n,差,38
neg,1415,v,下图,39
neg,1415,n,售后,40
neg,1415,n,人员,41
neg,1415,vn,发给,42
neg,1415,n,支架,43
neg,1415,n,照片,44
neg,1415,m,第二张,45
neg,1415,v,安装,46
neg,1415,n,照片,47
neg,1420,v,安装,0
neg,1420,n,太坑,1
neg,1420,nr,师傅,2
neg,1420,n,开单,3
neg,1420,n,口才,4
neg,1420,n,材料费,5
neg,1420,j,防电,6
neg,1420,n,墙元,7
neg,1420,t,晚上,8
neg,1420,v,问,9
neg,1420,n,客服,10
neg,1420,v,防,11
neg,1420,n,电墙,12
neg,1420,n,收费,13
neg,1420,n,标准,14
neg,1420,d,太,15
neg,1420,n,坑人,16
neg,1420,n,坑人,17
neg,1420,v,装,18
neg,1420,n,格力,19
neg,1420,n,空调,20
neg,1420,n,支架,21
neg,1420,v,收,22
neg,1420,v,搞定,23
neg,1420,v,开,24
neg,1420,a,清单,25
neg,1420,v,满意,26
neg,1420,n,收费,27
neg,1420,d,太,28
neg,1420,n,公平,29
neg,1422,v,安装,0
neg,1422,v,花,1
neg,1422,n,瓷砖,2
neg,1422,n,电钻,3
neg,1422,v,钻破,4
neg,1422,d,真,5
neg,1422,n,垃圾,6
neg,1423,n,父母,0
neg,1423,s,村里,1
neg,1423,l,打电话,2
neg,1423,n,售后,3
neg,1423,v,安装,4
neg,1423,m,两天,5
neg,1423,v,安装,6
neg,1423,n,人员,7
neg,1423,v,没见,8
neg,1423,l,打电话,9
neg,1423,s,家里,10
neg,1423,n,水路,11
neg,1423,d,不好,12
neg,1423,v,安装,13
neg,1423,n,售后,14
neg,1423,v,烂,15
neg,1423,n,程度,16
neg,1423,d,先,17
neg,1423,n,机器,18
neg,1423,n,质量,19
neg,1423,l,买回来,20
neg,1423,v,受气,21
neg,1423,a,差,22
neg,1423,n,评,23
neg,1424,n,开箱,0
neg,1424,v,碰,1
neg,1424,n,窝,2
neg,1424,v,申请,3
neg,1424,nz,换货,4
neg,1424,v,放,5
neg,1424,l,售后服务,6
neg,1424,n,奇葩,7
neg,1424,l,受不了,8
neg,1424,v,失望,9
neg,1428,q,家,0
neg,1428,v,装,1
neg,1428,d,先,2
neg,1428,n,质量,3
neg,1428,n,售后,4
neg,1428,d,真的,5
neg,1428,l,不怎么样,6
neg,1428,n,差,7
neg,1428,s,家里,8
neg,1428,v,安装,9
neg,1428,v,想法,10
neg,1428,v,想,11
neg,1428,l,怎么弄,12
neg,1428,l,怎么弄,13
neg,1428,n,暴力,14
neg,1428,v,装,15
neg,1428,v,找,16
neg,1428,n,售后,17
neg,1428,v,解决不了,18
neg,1428,vn,免费,19
neg,1428,v,安装,20
neg,1428,n,材料费,21
neg,1428,v,收,22
neg,1428,l,总得来说,23
neg,1428,n,网购,24
neg,1428,a,愉快,25
neg,1428,l,再也不会,26
neg,1428,ns,东西,27
neg,1428,n,感觉,28
neg,1428,a,全,29
neg,1428,n,坑,30
neg,1428,v,想,31
neg,1428,n,新房,32
neg,1428,v,难受,33
neg,1428,t,后期,34
neg,1428,v,追评,35
neg,1428,f,中,36
neg,1428,v,配图,37
neg,1431,v,加热,0
neg,1431,a,挺慢,1
neg,1431,a,最差,2
neg,1431,vn,免费,3
neg,1431,v,安装,4
neg,1431,mq,零件,5
neg,1431,a,贵,6
neg,1431,v,要死,7
neg,1431,m,一两块,8
neg,1431,mq,零件,9
neg,1431,v,算账,10
neg,1431,v,算,11
neg,1431,z,糊里糊涂,12
neg,1431,v,装,13
neg,1431,q,块,14
neg,1431,d,真心,15
neg,1431,n,感觉,16
neg,1431,n,坑,17
neg,1431,l,再也不会,18
neg,1431,s,网上,19
neg,1431,n,电器,20
neg,1433,n,售后,0
neg,1433,nr,师傅,1
neg,1433,ns,上门,2
neg,1433,v,安装,3
neg,1433,v,发现,4
neg,1433,a,少,5
neg,1433,n,遥控器,6
neg,1433,n,客服,7
neg,1433,n,答案,8
neg,1433,v,告诉,9
neg,1433,v,安装,10
neg,1433,nr,师傅,11
neg,1433,n,核实,12
neg,1433,n,头,13
neg,1433,n,大件,14
neg,1433,s,家里,15
neg,1433,n,冰箱,16
neg,1433,n,空调,17
neg,1433,nrt,海尔,18
neg,1433,vn,服务,19
neg,1433,nrt,海尔,20
neg,1433,l,差远了,21
neg,1433,n,声明,22
neg,1433,n,差评,23
neg,1433,n,商品,24
neg,1433,v,配送,25
neg,1433,q,员,26
neg,1433,v,站长,27
neg,1433,n,睁大眼睛,28
neg,1433,l,看清楚,29
neg,1436,v,装上,0
neg,1436,v,加热,1
neg,1436,v,安装,2
neg,1436,nr,师傅,3
neg,1436,d,太,4
neg,1436,v,不靠,5
neg,1436,v,谱,6
neg,1436,v,装,7
neg,1436,m,一根,8
neg,1436,n,软管,9
neg,1436,n,漏水,10
neg,1436,v,返工,11
neg,1436,l,依旧会,12
neg,1436,v,漏,13
neg,1436,v,不想,14
neg,1436,ns,东西,15
neg,1436,n,售后,16
neg,1436,nr,马虎,17
neg,1436,n,差劲,18
neg,1436,n,星,19
neg,1436,n,售后,20
neg,1437,n,垃圾,0
neg,1437,n,回家,1
neg,1437,v,装修,2
neg,1437,n,滴水,3
neg,1437,v,滚,4
neg,1437,t,下次,5
neg,1437,d,再也,6
neg,1437,r,你家,7
neg,1437,n,鬼,8
neg,1437,ns,东西,9
neg,1438,n,商品,0
neg,1438,a,不错,1
neg,1438,v,送货,2
neg,1438,n,速度,3
neg,1438,a,慢,4
neg,1438,n,太度,5
neg,1438,n,差,6
neg,1451,v,送货,0
neg,1451,n,速度,1
neg,1451,a,太慢,2
neg,1455,v,不想,0
neg,1455,m,第一次,1
neg,1455,ns,东西,2
neg,1455,a,憋屈,3
neg,1455,v,说好,4
neg,1455,n,安装费,5
neg,1455,v,超过,6
neg,1455,n,架子,7
neg,1455,n,单算,8
neg,1455,ns,东西,9
neg,1455,f,外面,10
neg,1455,n,价格,11
neg,1455,a,高,12
neg,1455,v,包,13
neg,1455,m,三年,14
neg,1455,vq,去过,15
neg,1455,f,外边,16
neg,1455,v,找,17
neg,1455,v,安转,18
neg,1455,nr,师傅,19
neg,1455,nz,金牛,20
neg,1455,v,保,21
neg,1455,m,五十年,22
neg,1455,n,安装费,23
neg,1455,i,忍无可忍,24
neg,1455,c,只说,25
neg,1455,m,七块,26
neg,1455,m,一米,27
neg,1455,v,加,28
neg,1455,m,一截,29
neg,1455,v,安装,30
neg,1455,nr,师傅,31
neg,1455,m,三百多,32
neg,1455,v,成,33
neg,1455,m,三百,34
neg,1455,n,网购,35
neg,1455,n,省钱,36
neg,1455,zg,掉,37
neg,1455,n,坑里,38
neg,1461,n,质量,0
neg,1461,l,没的说,1
neg,1461,m,第一次,2
neg,1461,v,卖,3
neg,1461,n,电器,4
neg,1461,ns,上门,5
neg,1461,v,安装,6
neg,1461,v,亏了,7
neg,1461,b,装个,8
neg,1461,n,材料费,9
neg,1461,n,费用,10
neg,1461,v,提前,11
neg,1461,n,客户,12
neg,1461,v,安装,13
neg,1461,d,索要,14
neg,1461,t,本来,15
neg,1461,v,想,16
neg,1461,v,安装,17
neg,1461,nr,师傅,18
neg,1461,n,差评,19
neg,1461,nr,师傅,20
neg,1461,v,安装,21
neg,1461,n,空白,22
neg,1461,v,拿走,23
neg,1461,v,填,24
neg,1461,n,坑人,25
neg,1464,v,送货,0
neg,1464,vn,服务,1
neg,1464,n,烧水,2
neg,1464,d,特别,3
neg,1464,a,慢,4
neg,1464,l,无法忍受,5
neg,1466,n,垃圾,0
neg,1466,v,预约,1
neg,1466,n,厂家,2
neg,1466,v,安装,3
neg,1466,n,实体店,4
neg,1466,v,网购,5
neg,1466,n,区别对待,6
neg,1468,d,真,0
neg,1468,n,恶心,1
neg,1468,v,说话,2
neg,1468,v,好听,3
neg,1468,v,赠,4
neg,1468,n,烤箱,5
neg,1468,q,部,6
neg,1468,v,承认,7
neg,1468,n,客服,8
neg,1468,n,客服,9
neg,1468,t,早晚,10
neg,1468,v,完蛋,11
neg,1468,n,安装费,12
neg,1468,v,买完,13
neg,1468,v,花,14
neg,1468,m,两百多,15
neg,1468,n,安装费,16
neg,1468,n,价格,17
neg,1468,t,前一天,18
neg,1468,q,根,19
neg,1468,v,相差,20
neg,1468,m,两百,21
neg,1468,d,太,22
neg,1468,n,恶心,23
neg,1468,t,下次,24
neg,1468,ns,东西,25
neg,1468,n,塑料,26
neg,1468,v,掉,27
neg,1468,n,玩意,28
neg,1468,n,垃圾,29
neg,1468,n,货,30
neg,1474,v,安装,0
neg,1474,n,费用,1
neg,1474,v,安装,2
neg,1474,n,空调,3
neg,1474,n,费用,4
neg,1474,a,贵,5
neg,1474,n,喷壶,6
neg,1474,v,没装,7
neg,1474,v,花,8
neg,1474,d,太,9
neg,1474,a,黑,10
neg,1474,n,客服,11
neg,1474,n,电话,12
neg,1474,n,客服,13
neg,1474,s,网上,14
neg,1474,a,便宜,15
neg,1474,v,安装,16
neg,1474,n,费用,17
neg,1474,a,高,18
neg,1474,n,玩意,19
neg,1475,n,漏水,0
neg,1484,i,来来回回,0
neg,1484,v,更换,1
neg,1484,m,几个,2
neg,1484,m,一点,3
neg,1484,n,质量,4
neg,1484,n,温度,5
neg,1484,o,啪啪,6
neg,1484,v,往下掉,7
neg,1484,n,售后,8
neg,1484,v,修,9
neg,1484,d,不好,10
neg,1484,v,心累,11
neg,1488,n,售后,0
neg,1488,v,安装,1
neg,1488,n,服务态度,2
neg,1488,a,恶劣,3
neg,1488,v,收,4
neg,1488,n,钱,5
neg,1488,v,收,6
neg,1488,n,钱,7
neg,1488,n,大爷,8
neg,1488,t,上天,9
neg,1488,n,产品,10
neg,1488,n,世界,11
neg,1488,m,第一,12
neg,1488,vn,服务,13
neg,1488,n,垃圾,14
neg,1488,d,照样,15
neg,1494,n,售后,0
neg,1494,n,垃圾,1
neg,1494,v,不出,2
neg,1494,n,热水,3
neg,1494,v,售,4
neg,1494,v,盖,5
neg,1494,vn,诱导,6
neg,1494,n,父母,7
neg,1494,j,发短信,8
neg,1494,v,修好,9
neg,1494,v,答应,10
neg,1494,m,两天,11
neg,1494,m,半个,12
neg,1494,m,月,13
neg,1494,v,没来,14
neg,1494,d,真心,15
neg,1494,n,垃圾,16
neg,1494,n,售后,17
neg,1496,n,烧水,0
neg,1496,n,速度,1
neg,1496,a,太慢,2
neg,1496,l,没什么,3
neg,1496,v,退货,4
neg,1496,d,太,5
neg,1496,an,麻烦,6
neg,1496,v,不退,7
neg,1496,n,星,8
neg,1500,n,评论,0
neg,1500,n,安装费,1
neg,1500,a,贵,2
neg,1500,vn,试试,3
neg,1500,d,真,4
neg,1500,d,特么,5
neg,1500,a,贵,6
neg,1500,n,水电,7
neg,1500,v,改好,8
neg,1500,v,不用,9
neg,1500,v,弄,10
neg,1500,v,装,11
neg,1500,v,行,12
neg,1500,q,道,13
neg,1500,n,螺丝,14
neg,1500,n,根管,15
neg,1500,v,混,16
neg,1500,n,水阀,17
neg,1500,n,收费,18
neg,1500,n,单上,19
neg,1500,m,好几十,20
neg,1500,v,收,21
neg,1500,m,俩个,22
neg,1500,v,遮丑,23
neg,1500,v,盖,24
neg,1500,v,抢,25
neg,1500,v,没买,26
neg,1500,n,朋友,27
neg,1500,n,配件,28
neg,1500,n,烧水,29
neg,1500,n,速度,30
neg,1500,a,慢,31
neg,1500,n,物流,32
neg,1500,v,说好,33
neg,1500,m,点,34
neg,1500,v,送,35
neg,1500,m,点,36
neg,1500,v,伤,37
neg,1500,n,电器,38
neg,1502,nz,大大的,0
neg,1502,a,差,1
neg,1502,n,评,2
neg,1502,m,第一次,3
neg,1502,v,送来,4
neg,1502,n,屏幕,5
neg,1502,a,坏,6
neg,1502,v,磕碰,7
neg,1502,n,客服,8
neg,1502,nz,换,9
neg,1502,v,只能,10
neg,1502,v,赔,11
neg,1502,n,块钱,12
neg,1502,d,同意,13
neg,1502,v,换,14
neg,1502,m,第二次,15
neg,1502,v,送来,16
neg,1502,n,屏幕,17
neg,1502,v,磕碰,18
neg,1502,n,过分,19
neg,1502,v,包装,20
neg,1502,v,打开,21
neg,1502,n,个别人,22
neg,1502,v,退换,23
neg,1502,l,拉过来,24
neg,1502,v,拉走,25
neg,1502,v,换,26
neg,1502,v,来回,27
neg,1502,m,第三次,28
neg,1502,a,新,29
neg,1502,f,外面,30
neg,1502,m,一层,31
neg,1502,n,塑料,32
neg,1502,n,保护膜,33
neg,1502,f,前,34
neg,1502,m,两台,35
neg,1502,v,问,36
neg,1502,n,售后,37
neg,1502,v,不出,38
neg,1502,v,像样,39
neg,1502,v,解释,40
neg,1502,l,气死我了,41
neg,1502,r,他家,42
neg,1502,ns,东西,43
neg,1505,s,家里,0
neg,1505,n,老人,1
neg,1505,n,安装费,2
neg,1505,m,三百块,3
neg,1505,d,真,4
neg,1505,n,坑人,5
neg,1506,n,质量,0
neg,1506,d,太,1
neg,1506,a,差,2
neg,1506,q,台,3
neg,1506,q,台,4
neg,1506,n,漏水,5
neg,1506,v,解决,6
neg,1508,n,坑,0
neg,1508,n,回家,1
neg,1508,v,安排,2
neg,1508,nr,师傅,3
neg,1508,ns,上门,4
neg,1508,v,强制,5
neg,1508,v,购买,6
neg,1508,n,辅材,7
neg,1508,n,条,8
neg,1508,n,胶管,9
neg,1508,v,弯头,10
neg,1508,c,要说,11
neg,1508,v,搞好,12
neg,1508,v,还好,13
neg,1508,v,搞好,14
neg,1508,n,新房子,15
neg,1508,v,打孔,16
neg,1508,v,挂上去,17
neg,1508,v,安装,18
neg,1508,n,工人,19
neg,1508,v,要买,20
neg,1508,n,辅材,21
neg,1508,v,走,22
neg,1508,n,态度,23
neg,1508,d,不好,24
neg,1508,n,亲们,25
neg,1508,l,到时候,26
neg,1508,n,坑,27
neg,1508,d,不好,28
neg,1508,vn,店大欺客,29
neg,1508,v,没错,30
neg,1509,v,安装,0
neg,1509,n,费用,1
neg,1509,a,高,2
neg,1509,v,收,3
neg,1511,v,安装,0
neg,1511,n,人员,1
neg,1511,n,态度,2
neg,1511,d,不好,3
neg,1511,m,好几家,4
neg,1511,d,特么,5
neg,1511,v,喷头,6
neg,1511,v,安装,7
neg,1511,q,家,8
neg,1511,n,客户,9
neg,1511,v,安装,10
neg,1511,v,安装,11
neg,1511,n,老妈,12
neg,1511,n,材料,13
neg,1511,v,安装,14
neg,1511,v,忙,15
neg,1511,s,家里,16
neg,1511,ns,东西,17
neg,1511,v,安装,18
neg,1511,v,喷头,19
neg,1511,v,安装,20
neg,1511,v,走,21
neg,1511,v,算了,22
neg,1511,v,打眼,23
neg,1511,n,权当,24
neg,1513,v,安装,0
neg,1513,n,水管,1
neg,1513,v,接头,2
neg,1513,v,收钱,3
neg,1513,v,欺骗,4
neg,1513,n,消费者,5
neg,1513,n,不合理,6
neg,1515,n,感觉,0
neg,1515,n,坑,1
neg,1515,v,安装,2
neg,1515,n,费用,3
neg,1515,d,果断,4
neg,1515,t,下次,5
neg,1518,n,垃圾,0
neg,1518,n,安装费,1
neg,1519,d,真的,0
neg,1519,v,想,1
neg,1519,v,骂,2
neg,1519,n,售后,3
neg,1519,d,真的,4
neg,1519,d,太,5
neg,1519,a,差,6
neg,1519,v,提个醒,7
neg,1519,v,买完,8
neg,1519,n,客服,9
neg,1519,n,坑,10
neg,1519,m,一笔,11
neg,1522,v,安装,0
neg,1522,n,人员,1
neg,1522,n,吊子,2
neg,1522,a,高,3
neg,1522,v,挂上去,4
neg,1522,n,水管,5
neg,1522,v,找,6
neg,1522,v,接,7
neg,1524,n,差平,0
neg,1524,n,垃圾,1
neg,1524,v,伪劣产品,2
neg,1524,v,退货,3
neg,1524,m,一个月,4
neg,1524,ns,上门,5
neg,1524,n,起件,6
neg,1524,j,波,7
neg,1524,n,客服,8
neg,1524,f,中,9
neg,1524,m,整天,10
neg,1524,z,忽悠,11
neg,1524,v,只能,12
neg,1524,j,波,13
neg,1524,v,打消,14
neg,1524,zg,委,15
neg,1524,v,投诉,16
neg,1526,n,商品,0
neg,1526,d,不好,1
neg,1526,v,预热,2
neg,1526,a,慢,3
neg,1526,n,保温,4
neg,1526,v,安装,5
neg,1526,n,人员,6
neg,1526,n,服务态度,7
neg,1526,n,极差,8
neg,1526,m,款,9
neg,1526,v,以防,10
neg,1526,l,上当受骗,11
neg,1526,t,本来,12
neg,1526,v,退货,13
neg,1526,d,迟迟,14
neg,1526,n,商家,15
neg,1526,ns,上门,16
neg,1526,v,取货,17
neg,1526,nr,寻思,18
neg,1526,vn,对付,19
neg,1526,d,真的,20
neg,1526,d,太,21
neg,1526,a,差,22
neg,1526,ns,花钱买,23
neg,1526,vn,教训,24
neg,1526,v,奉劝,25
neg,1526,n,朋友,26
neg,1526,v,上当,27
neg,1526,v,购买,28
neg,1526,n,商品,29
neg,1528,n,垃圾,0
neg,1528,nr,王,1
neg,1528,n,玩意,2
neg,1528,m,多天,3
neg,1528,a,坏,4
neg,1529,v,安装,0
neg,1529,ns,东西,1
neg,1529,n,水管,2
neg,1529,n,机器,3
neg,1529,d,不好,4
neg,1529,a,热,5
neg,1529,a,太慢,6
neg,1530,v,安装,0
neg,1530,n,人员,1
neg,1530,n,收价,2
neg,1530,a,高,3
neg,1530,v,安装,4
neg,1530,m,一点,5
neg,1530,n,专业,6
neg,1531,n,烧水,0
neg,1531,a,太慢,1
neg,1531,v,烧,2
neg,1531,m,一个多,3
neg,1531,n,小时,4
neg,1531,d,到度,5
neg,1531,v,洗,6
neg,1533,n,售后,0
neg,1533,n,真差,1
neg,1533,v,搬下来,2
neg,1533,v,搬下来,3
neg,1533,nr,师傅,4
neg,1533,v,挂上去,5
neg,1533,v,走,6
neg,1533,n,管子,7
neg,1533,v,装,8
neg,1533,n,吊顶,9
neg,1533,v,改,10
neg,1537,n,安装费,0
neg,1537,nr,太贵,1
neg,1537,l,打电话,2
neg,1537,n,问,3
neg,1537,n,客服,4
neg,1537,n,客服,5
neg,1537,n,安装费,6
neg,1537,n,实体店,7
neg,1537,m,一点,8
neg,1537,n,干嘛,9
neg,1537,n,店里,10
neg,1537,a,贵,11
neg,1537,n,安装费,12
neg,1537,n,架子,13
neg,1537,t,本来,14
neg,1537,j,家电,15
neg,1537,l,算了吧,16
neg,1537,nr,小东西,17
neg,1537,v,勉强,18
neg,1537,n,大件,19
neg,1537,l,算了吧,20
neg,1538,n,售后,0
neg,1538,d,太,1
neg,1538,a,差,2
neg,1538,vn,免费,3
neg,1538,v,安装,4
neg,1538,n,骗人,5
neg,1538,n,收费,6
neg,1538,a,贵,7
neg,1538,ns,东西,8
neg,1538,v,不行,9
neg,1538,n,骗人,10
neg,1538,v,请,11
neg,1538,v,上当,12
neg,1541,n,蓄水量,0
neg,1541,n,太小,1
neg,1541,v,洗澡,2
neg,1541,v,加热,3
neg,1541,a,太慢,4
neg,1541,m,两个,5
neg,1541,n,小时,6
neg,1541,v,加热,7
neg,1543,v,送货,0
neg,1543,n,时,1
neg,1543,n,客服,2
neg,1543,n,电话,3
neg,1543,v,预约,4
neg,1543,n,时间,5
neg,1543,t,上午,6
neg,1543,m,点,7
neg,1543,v,送到,8
neg,1543,n,时间,9
neg,1543,t,下午,10
neg,1543,m,点,11
neg,1543,nz,大马路,12
neg,1543,v,上等,13
neg,1543,n,小时,14
neg,1543,n,电话,15
neg,1543,d,不停,16
neg,1543,n,催,17
neg,1543,v,送到,18
neg,1543,n,时间,19
neg,1543,n,观念,20
neg,1543,d,太,21
neg,1543,a,差,22
neg,1543,n,小时,23
neg,1543,n,小时,24
neg,1543,a,差,25
neg,1543,n,评,26
neg,1543,v,安装,27
neg,1543,v,发现,28
neg,1543,n,机身,29
neg,1543,n,热水,30
neg,1543,vn,出口,31
neg,1543,n,漏水,32
neg,1543,nz,换机,33
neg,1543,v,维修,34
neg,1543,n,霉,35
neg,1543,nz,换机,36
neg,1543,n,浪费,37
neg,1543,n,时间,38
neg,1543,v,送货,39
neg,1543,v,选择,40
neg,1543,v,维修,41
neg,1543,n,垃圾,42
neg,1544,v,快递,0
neg,1544,n,售后,1
neg,1544,n,太烂,2
neg,1544,vn,合作,3
neg,1544,l,售后服务,4
neg,1544,n,人员素质,5
neg,1544,d,太,6
neg,1544,a,差,7
neg,1544,v,跑,8
neg,1544,m,好几趟,9
neg,1544,a,安好,10
neg,1544,v,找到,11
neg,1544,n,实体店,12
neg,1544,n,售后,13
neg,1544,n,人员,14
neg,1544,m,一会,15
neg,1544,a,安好,16
neg,1544,ns,商城,17
neg,1544,a,糟糕,18
neg,1544,n,购物,19
neg,1544,n,体验,20
neg,1546,a,差,0
neg,1546,n,评,1
neg,1546,l,买回来,2
neg,1546,v,安装,3
neg,1546,m,两天,4
neg,1546,n,漏水,5
neg,1546,n,质量,6
neg,1546,n,感觉,7
neg,1546,a,差,8
neg,1549,v,安装,0
neg,1549,n,收费,1
neg,1549,a,高,2
neg,1549,n,活干,3
neg,1549,d,不好,4
neg,1549,n,管子,5
neg,1549,v,接,6
neg,1549,z,歪歪扭扭,7
neg,1549,v,磕碜,8
neg,1551,v,想,0
neg,1551,v,安装,1
neg,1551,nr,师傅,2
neg,1551,d,太,3
neg,1551,l,不负责任,4
neg,1551,v,帮,5
neg,1551,v,试,6
neg,1551,n,机器,7
neg,1551,v,收,8
neg,1551,n,水管,9
neg,1551,nr,费后,10
neg,1551,v,拍拍,11
neg,1551,n,屁股,12
neg,1551,v,走,13
neg,1551,t,本来,14
neg,1551,v,想,15
neg,1551,v,装,16
neg,1551,n,热水,17
neg,1551,nz,洗手盆,18
neg,1551,n,冷热水,19
neg,1551,v,不肯,20
neg,1551,d,真的,21
neg,1551,n,过分,22
neg,1552,n,垃圾,0
neg,1552,n,货,1
neg,1552,v,预约,2
neg,1552,m,点,3
neg,1552,m,点,4
neg,1552,n,水,5
neg,1552,v,没热,6
neg,1552,vn,遥控,7
